

nor2x1 NLDM Tables (ns)
Slew \ Load,0.0005,0.0013,0.0035,0.0094,0.0249,0.0662,0.1758

cell_rise
0.01,4.00285,4.00343,4.00460,4.00734,4.01404,4.03028,4.07157
0.0231,3.98962,3.99004,3.99116,3.99410,4.00078,4.01705,4.05833
0.0531,3.95871,3.95929,3.96090,3.96421,3.97155,3.98730,4.02822
0.1225,-2.10788,-2.10942,3.86945,3.87603,3.88943,3.91398,3.95777
0.2823,-2.22706,-2.22623,-2.22469,-2.22800,-2.26528,3.70325,3.78281
0.6507,-2.56292,-2.56035,-2.55373,-2.53868,-2.51936,-2.57093,3.27481
1.5,-3.39900,-3.39511,-3.38493,-3.36013,-3.30560,-3.20717,-3.32184

rise_transition
0.01,0.05582,0.05773,0.06281,0.07669,0.11288,0.20906,0.46398
0.0231,0.05574,0.05761,0.06278,0.07660,0.11281,0.20902,0.46396
0.0531,0.05574,0.05761,0.06278,0.07660,0.11281,0.20902,0.46396
0.1225,4.05372,4.05530,4.05949,4.07004,0.11287,0.20905,0.46398
0.2823,0.05024,0.05328,0.06278,4.07515,4.10871,4.18653,0.46397
0.6507,0.05160,0.05378,0.05988,0.07719,0.13222,4.20365,4.42234
1.5,0.05203,0.05404,0.05957,0.07471,0.11658,0.25181,5.03056

fall_transition
0.01,0.00553,0.00588,0.00735,0.01003,0.01741,0.03749,0.09074
0.0231,0.00573,0.00615,0.00689,0.00989,0.01714,0.03719,0.09045
0.0531,0.00877,0.00899,0.01006,0.01287,0.01878,0.03711,0.09009
0.1225,-5.94698,-5.94734,-5.94880,-5.95626,0.03430,0.05134,0.09385
0.2823,0.04727,0.04980,0.05852,-5.81864,-5.82684,-5.87737,0.14352
0.6507,0.05905,0.06161,0.06796,0.08376,0.13056,-5.54124,-5.65669
1.5,0.09896,0.10249,0.11148,0.13232,0.17556,0.26925,-4.89360
